"Date(UTC)","Pair","Side","Price","Executed","Amount","Fee"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","56.4200000000ATOM","2083.02640000USDT","2.0830264000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","14.0000000000ATOM","516.60000000USDT","0.5166000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","52.0000000000ATOM","1920.88000000USDT","1.9208800000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9300000000","9.6100000000ATOM","354.89730000USDT","0.3548973000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","11.0000000000ATOM","406.45000000USDT","0.4064500000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","0.7600000000ATOM","28.04400000USDT","0.0280440000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","11.0000000000ATOM","406.56000000USDT","0.4065600000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","9.2900000000ATOM","342.80100000USDT","0.3428010000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","31.1000000000ATOM","1147.90100000USDT","1.1479010000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","31.1100000000ATOM","1147.95900000USDT","1.1479590000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","11.0000000000ATOM","405.90000000USDT","0.4059000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","74.9100000000ATOM","2764.92810000USDT","2.7649281000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","6.4400000000ATOM","238.08680000USDT","0.2380868000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","13.5800000000ATOM","502.05260000USDT","0.5020526000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","0.3700000000ATOM","13.65670000USDT","0.0136567000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","27.0100000000ATOM","997.74940000USDT","0.9977494000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","48.0500000000ATOM","1776.88900000USDT","1.7768890000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9900000000","44.0000000000ATOM","1627.56000000USDT","1.6275600000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","6.4400000000ATOM","237.95800000USDT","0.2379580000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","11.0000000000ATOM","406.78000000USDT","0.4067800000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","15.4700000000ATOM","571.15240000USDT","0.5711524000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","62.1200000000ATOM","2294.71280000USDT","2.2947128000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9300000000","6.4400000000ATOM","237.82920000USDT","0.2378292000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","14.0000000000ATOM","516.88000000USDT","0.5168800000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","94.0400000000ATOM","3471.01640000USDT","3.4710164000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","170.1200000000ATOM","6284.23280000USDT","6.2842328000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","56.4000000000ATOM","2082.28800000USDT","2.0822880000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","9.6100000000ATOM","355.08950000USDT","0.3550895000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","8.0000000000ATOM","295.60000000USDT","0.2956000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9100000000","0.5600000000ATOM","20.66960000USDT","0.0206696000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","10.5400000000ATOM","389.76920000USDT","0.3897692000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9000000000","10.6700000000ATOM","393.72300000USDT","0.3937230000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","37.0000000000","2.0000000000ATOM","74.00000000USDT","0.0740000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","211.0000000000ATOM","7798.56000000USDT","7.7985600000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","11.0000000000ATOM","406.67000000USDT","0.4066700000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","7.1700000000ATOM","265.00320000USDT","0.2650032000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","11.0000000000ATOM","406.67000000USDT","0.4066700000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","8.0000000000ATOM","295.60000000USDT","0.2956000000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9700000000","22.6400000000ATOM","837.00080000USDT","0.8370008000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9200000000","32.3400000000ATOM","1193.99280000USDT","1.1939928000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","8.1100000000ATOM","299.90780000USDT","0.2999078000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","0.9000000000ATOM","33.26400000USDT","0.0332640000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9300000000","67.5200000000ATOM","2493.51360000USDT","2.4935136000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9400000000","0.8900000000ATOM","32.87660000USDT","0.0328766000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9600000000","41.8800000000ATOM","1547.88480000USDT","1.5478848000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9500000000","90.5600000000ATOM","3346.19200000USDT","3.3461920000USDT"
"2021-10-28 01:36:05","ATOMUSDT","SELL","36.9800000000","54.0400000000ATOM","1998.39920000USDT","1.9983992000USDT"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","1.3000000000ATOM","48.21700000USDT","0.0013000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.7800000000ATOM","28.96140000USDT","0.0007800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","7.1700000000ATOM","266.15040000USDT","0.0071700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","5.3800000000ATOM","199.75940000USDT","0.0053800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","0.7700000000ATOM","28.57470000USDT","0.0007700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","8.0000000000ATOM","296.96000000USDT","0.0080000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","2.0800000000ATOM","77.25120000USDT","0.0020800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","3.4000000000ATOM","126.10600000USDT","0.0034000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","0.6900000000ATOM","25.61280000USDT","0.0006900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.5400000000ATOM","20.05020000USDT","0.0005400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","158.6900000000ATOM","5888.98590000USDT","0.1586900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","1.5800000000ATOM","58.69700000USDT","0.0015800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","22.6400000000ATOM","840.17040000USDT","0.0226400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.3700000000ATOM","13.74550000USDT","0.0003700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","13.7600000000ATOM","510.49600000USDT","0.0137600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","0.5700000000ATOM","21.16980000USDT","0.0005700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","237.9500000000ATOM","8832.70400000USDT","0.2379500000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","14.0000000000ATOM","519.68000000USDT","0.0140000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","9.6200000000ATOM","357.38300000USDT","0.0096200000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","100.0000000000ATOM","3711.00000000USDT","0.1000000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0800000000","69.0000000000ATOM","2558.52000000USDT","0.0690000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.8900000000ATOM","33.06350000USDT","0.0008900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","26.9700000000ATOM","1001.12640000USDT","0.0269700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","0.8400000000ATOM","31.18080000USDT","0.0008400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","1.0400000000ATOM","38.58400000USDT","0.0010400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.5900000000ATOM","21.91850000USDT","0.0005900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","35.0000000000ATOM","1299.90000000USDT","0.0350000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","1.0600000000ATOM","39.34720000USDT","0.0010600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","16.8500000000ATOM","625.47200000USDT","0.0168500000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","1.1100000000ATOM","41.23650000USDT","0.0011100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.3800000000ATOM","14.10940000USDT","0.0003800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","10.4100000000ATOM","386.10690000USDT","0.0104100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","0.7400000000ATOM","27.46140000USDT","0.0007400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","3.2300000000ATOM","119.83300000USDT","0.0032300000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","10.0000000000ATOM","371.50000000USDT","0.0100000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","8.0800000000ATOM","299.68720000USDT","0.0080800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","36.4100000000ATOM","1350.44690000USDT","0.0364100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.3700000000ATOM","13.73810000USDT","0.0003700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","0.7600000000ATOM","28.19600000USDT","0.0007600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","211.0300000000ATOM","7837.65420000USDT","0.2110300000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","341.6500000000ATOM","12688.88100000USDT","0.3416500000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","0.5700000000ATOM","21.14130000USDT","0.0005700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.8000000000ATOM","29.70400000USDT","0.0008000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","17.0000000000ATOM","631.04000000USDT","0.0170000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","24.6900000000ATOM","916.73970000USDT","0.0246900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","2.6700000000ATOM","99.13710000USDT","0.0026700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","43.9800000000ATOM","1632.97740000USDT","0.0439800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","0.7700000000ATOM","28.56700000USDT","0.0007700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","1.2800000000ATOM","47.53920000USDT","0.0012800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.5500000000ATOM","20.42150000USDT","0.0005500000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","3.9600000000ATOM","147.03480000USDT","0.0039600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.3400000000ATOM","12.63100000USDT","0.0003400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","9.6100000000ATOM","356.81930000USDT","0.0096100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","20.0000000000ATOM","742.00000000USDT","0.0200000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","424.1100000000ATOM","15751.44540000USDT","0.4241100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","54.0400000000ATOM","2005.42440000USDT","0.0540400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","126.0000000000ATOM","4677.12000000USDT","0.1260000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","0.5800000000ATOM","21.54120000USDT","0.0005800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","20.4800000000ATOM","760.42240000USDT","0.0204800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","0.8100000000ATOM","30.05910000USDT","0.0008100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","31.0400000000ATOM","1152.82560000USDT","0.0310400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","31.0400000000ATOM","1152.82560000USDT","0.0310400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","2.7200000000ATOM","100.91200000USDT","0.0027200000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","0.8400000000ATOM","31.16400000USDT","0.0008400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.5400000000ATOM","20.06100000USDT","0.0005400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","1.0300000000ATOM","38.23360000USDT","0.0010300000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","31.0400000000ATOM","1152.51520000USDT","0.0310400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","58.0000000000ATOM","2154.12000000USDT","0.0580000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","1.1500000000ATOM","42.65350000USDT","0.0011500000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","90.5600000000ATOM","3362.49280000USDT","0.0905600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","11.0000000000ATOM","408.21000000USDT","0.0110000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0800000000","44.0000000000ATOM","1631.52000000USDT","0.0440000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","14.2700000000ATOM","529.55970000USDT","0.0142700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1200000000","0.8400000000ATOM","31.18080000USDT","0.0008400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","54.2000000000ATOM","2010.27800000USDT","0.0542000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","51.7400000000ATOM","1919.55400000USDT","0.0517400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","48.8300000000ATOM","1811.10470000USDT","0.0488300000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","6.4400000000ATOM","239.11720000USDT","0.0064400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","264.0000000000ATOM","9807.60000000USDT","0.2640000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1500000000","0.7600000000ATOM","28.23400000USDT","0.0007600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","43.0900000000ATOM","1599.93170000USDT","0.0430900000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0800000000","32.3300000000ATOM","1198.79640000USDT","0.0323300000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.9400000000ATOM","34.90220000USDT","0.0009400000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","38.0800000000ATOM","1412.76800000USDT","0.0380800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","118.6200000000ATOM","4401.98820000USDT","0.1186200000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","0.6000000000ATOM","22.25400000USDT","0.0006000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","10.5700000000ATOM","392.14700000USDT","0.0105700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","167.1700000000ATOM","6207.02210000USDT","0.1671700000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.0900000000","0.0600000000ATOM","2.22540000USDT","0.0000036800BNB"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","0.4100000000ATOM","15.21510000USDT","0.0004100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","43.4100000000ATOM","1610.51100000USDT","0.0434100000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","67.4200000000ATOM","2503.30460000USDT","0.0674200000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1100000000","29.1600000000ATOM","1082.12760000USDT","0.0291600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","5.3600000000ATOM","199.01680000USDT","0.0053600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","52.0000000000ATOM","1929.20000000USDT","0.0520000000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1300000000","0.5600000000ATOM","20.79280000USDT","0.0005600000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1400000000","0.8800000000ATOM","32.68320000USDT","0.0008800000ATOM"
"2021-10-28 01:28:02","ATOMUSDT","BUY","37.1000000000","128.1300000000ATOM","4753.62300000USDT","0.1281300000ATOM"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7600000000","9.0000000000ATOM","330.84000000USDT","0.3308400000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7700000000","48.8300000000ATOM","1795.47910000USDT","1.7954791000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","1.8500000000ATOM","68.06150000USDT","0.0680615000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","81.7700000000ATOM","3007.50060000USDT","3.0075006000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","7.1700000000ATOM","263.71260000USDT","0.2637126000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","82.3000000000ATOM","3026.99400000USDT","3.0269940000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7300000000","62.4800000000ATOM","2294.89040000USDT","2.2948904000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8100000000","48.8300000000ATOM","1797.43230000USDT","1.7974323000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8100000000","44.0000000000ATOM","1619.64000000USDT","1.6196400000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","64.3300000000ATOM","2366.70070000USDT","2.3667007000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7500000000","67.8700000000ATOM","2494.22250000USDT","2.4942225000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8000000000","2.7400000000ATOM","100.83200000USDT","0.1008320000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7200000000","115.2600000000ATOM","4232.34720000USDT","4.2323472000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7300000000","48.7500000000ATOM","1790.58750000USDT","1.7905875000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7700000000","35.0000000000ATOM","1286.95000000USDT","1.2869500000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7400000000","43.5400000000ATOM","1599.65960000USDT","1.5996596000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7600000000","192.8600000000ATOM","7089.53360000USDT","7.0895336000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7500000000","126.0000000000ATOM","4630.50000000USDT","4.6305000000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7700000000","13.0000000000ATOM","478.01000000USDT","0.4780100000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","12.0000000000ATOM","441.48000000USDT","0.4414800000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7600000000","48.8300000000ATOM","1794.99080000USDT","1.7949908000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7700000000","14.0000000000ATOM","514.78000000USDT","0.5147800000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7700000000","5.4200000000ATOM","199.29340000USDT","0.1992934000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8000000000","2.7300000000ATOM","100.46400000USDT","0.1004640000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","20.0000000000ATOM","735.80000000USDT","0.7358000000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7600000000","58.0000000000ATOM","2132.08000000USDT","2.1320800000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","46.6800000000ATOM","1716.89040000USDT","1.7168904000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7400000000","184.5900000000ATOM","6781.83660000USDT","6.7818366000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","48.8300000000ATOM","1795.96740000USDT","1.7959674000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","7.0000000000ATOM","257.53000000USDT","0.2575300000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8100000000","17.0900000000ATOM","629.08290000USDT","0.6290829000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","6.4400000000ATOM","236.92760000USDT","0.2369276000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.8100000000","69.0000000000ATOM","2539.89000000USDT","2.5398900000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7900000000","5.0000000000ATOM","183.95000000USDT","0.1839500000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7500000000","65.2000000000ATOM","2396.10000000USDT","2.3961000000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7200000000","56.5800000000ATOM","2077.61760000USDT","2.0776176000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7400000000","0.9000000000ATOM","33.06600000USDT","0.0330660000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7400000000","44.2600000000ATOM","1626.11240000USDT","1.6261124000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7200000000","31.2600000000ATOM","1147.86720000USDT","1.1478672000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","14.0000000000ATOM","514.92000000USDT","0.5149200000USDT"
"2021-10-28 01:13:46","ATOMUSDT","SELL","36.7800000000","54.4100000000ATOM","2001.19980000USDT","2.0011998000USDT"
